 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    5.0140   0.9740  27.9474   0.1502   1.1391  0.21829E+02  0.21829E+02  0.21152E-03  0.30392E+02  0.16899E+00  0.36712E+01  0.26552E+02  0.10000E+01
    5.0140   0.9740  29.8345   0.1707   1.2945  0.17082E+02  0.17082E+02  0.19633E-03  0.23148E+02  0.90131E-01  0.25511E+01  0.20507E+02  0.10000E+01
    5.0140   0.9740  31.6189   0.1912   1.4499  0.13603E+02  0.13603E+02  0.18406E-03  0.18007E+02  0.50071E-01  0.18342E+01  0.16123E+02  0.10000E+01
    5.0140   0.9740  33.3172   0.2117   1.6053  0.10981E+02  0.10981E+02  0.17133E-03  0.14241E+02  0.28924E-01  0.13523E+01  0.12860E+02  0.10000E+01
    5.0140   0.9740  34.9421   0.2322   1.7607  0.89580E+01  0.89579E+01  0.16232E-03  0.11399E+02  0.17063E-01  0.10107E+01  0.10371E+02  0.10000E+01
    5.0140   0.9740  36.5037   0.2527   1.9162  0.73689E+01  0.73688E+01  0.15202E-03  0.92193E+01  0.10362E-01  0.76722E+00  0.84417E+01  0.10000E+01
    5.0140   0.9740  38.0096   0.2732   2.0716  0.61022E+01  0.61020E+01  0.14288E-03  0.75198E+01  0.64195E-02  0.59151E+00  0.69219E+01  0.10000E+01
    5.0140   0.9740  39.4666   0.2937   2.2270  0.50797E+01  0.50796E+01  0.13435E-03  0.61732E+01  0.40371E-02  0.46038E+00  0.57088E+01  0.10000E+01
    5.0140   0.9740  40.8799   0.3142   2.3824  0.42461E+01  0.42459E+01  0.12712E-03  0.50935E+01  0.25873E-02  0.36063E+00  0.47303E+01  0.10000E+01
    5.0140   0.9740  42.2540   0.3347   2.5378  0.35604E+01  0.35603E+01  0.12032E-03  0.42211E+01  0.16773E-02  0.28548E+00  0.39339E+01  0.10000E+01
    5.0140   0.9740  43.5927   0.3552   2.6932  0.29924E+01  0.29923E+01  0.11427E-03  0.35089E+01  0.11063E-02  0.22703E+00  0.32807E+01  0.10000E+01
    5.0140   0.9740  44.8993   0.3757   2.8486  0.25193E+01  0.25192E+01  0.10889E-03  0.29239E+01  0.73975E-03  0.18156E+00  0.27416E+01  0.10000E+01
    5.0140   0.9740  46.1767   0.3962   3.0041  0.21238E+01  0.21237E+01  0.10338E-03  0.24416E+01  0.50183E-03  0.14603E+00  0.22951E+01  0.10000E+01
    5.0140   0.9740  47.4274   0.4167   3.1595  0.17932E+01  0.17931E+01  0.98526E-04  0.20420E+01  0.34578E-03  0.11713E+00  0.19245E+01  0.10000E+01
    5.0140   0.9740  48.6534   0.4372   3.3149  0.15189E+01  0.15188E+01  0.95484E-04  0.17131E+01  0.24030E-03  0.95019E-01  0.16178E+01  0.10000E+01
    5.0140   0.9740  49.8568   0.4577   3.4703  0.12798E+01  0.12797E+01  0.91613E-04  0.14316E+01  0.16828E-03  0.77062E-01  0.13544E+01  0.10000E+01
    5.0140   0.9740  51.0392   0.4782   3.6257  0.10734E+01  0.10733E+01  0.88388E-04  0.11929E+01  0.11836E-03  0.62439E-01  0.11304E+01  0.10000E+01
    5.0140   0.9740  52.2022   0.4987   3.7811  0.90287E+00  0.90279E+00  0.85584E-04  0.99656E+00  0.83843E-04  0.50921E-01  0.94555E+00  0.10000E+01
    5.0140   0.9740  53.3471   0.5192   3.9365  0.76153E+00  0.76145E+00  0.83545E-04  0.83387E+00  0.59861E-04  0.41453E-01  0.79235E+00  0.10000E+01
    5.0140   0.9740  54.4753   0.5397   4.0920  0.63649E+00  0.63641E+00  0.81882E-04  0.69286E+00  0.43294E-04  0.33772E-01  0.65905E+00  0.10000E+01
    5.0140   0.9190  28.9886   0.1502   1.1546  0.19611E+02  0.19611E+02  0.18239E-03  0.27798E+02  0.17175E+00  0.36123E+01  0.24014E+02  0.10000E+01
    5.0140   0.9190  30.9494   0.1707   1.3121  0.15353E+02  0.15352E+02  0.17021E-03  0.21179E+02  0.92270E-01  0.25214E+01  0.18565E+02  0.10000E+01
    5.0140   0.9190  32.8040   0.1912   1.4696  0.12232E+02  0.12231E+02  0.15934E-03  0.16462E+02  0.51064E-01  0.18105E+01  0.14600E+02  0.10000E+01
    5.0140   0.9190  34.5699   0.2117   1.6272  0.98769E+01  0.98768E+01  0.15043E-03  0.13017E+02  0.29573E-01  0.13410E+01  0.11647E+02  0.10000E+01
    5.0140   0.9190  36.2600   0.2322   1.7847  0.80601E+01  0.80599E+01  0.14022E-03  0.10418E+02  0.17490E-01  0.10028E+01  0.93979E+01  0.10000E+01
    5.0140   0.9190  37.8848   0.2527   1.9422  0.66321E+01  0.66320E+01  0.13112E-03  0.84272E+01  0.10572E-01  0.76807E+00  0.76486E+01  0.10000E+01
    5.0140   0.9190  39.4523   0.2732   2.0998  0.54934E+01  0.54932E+01  0.12314E-03  0.68682E+01  0.65653E-02  0.58965E+00  0.62719E+01  0.10000E+01
    5.0140   0.9190  40.9694   0.2937   2.2573  0.45739E+01  0.45738E+01  0.11571E-03  0.56374E+01  0.41318E-02  0.46005E+00  0.51732E+01  0.10000E+01
    5.0140   0.9190  42.4415   0.3142   2.4148  0.38240E+01  0.38239E+01  0.10938E-03  0.46511E+01  0.26446E-02  0.36200E+00  0.42865E+01  0.10000E+01
    5.0140   0.9190  43.8734   0.3347   2.5724  0.32071E+01  0.32070E+01  0.10421E-03  0.38530E+01  0.17175E-02  0.28644E+00  0.35648E+01  0.10000E+01
    5.0140   0.9190  45.2690   0.3552   2.7299  0.26959E+01  0.26958E+01  0.98203E-04  0.32024E+01  0.11286E-02  0.22843E+00  0.29729E+01  0.10000E+01
    5.0140   0.9190  46.6317   0.3757   2.8874  0.22699E+01  0.22698E+01  0.93515E-04  0.26679E+01  0.75539E-03  0.18278E+00  0.24843E+01  0.10000E+01
    5.0140   0.9190  47.9645   0.3962   3.0450  0.19136E+01  0.19135E+01  0.88811E-04  0.22270E+01  0.51124E-03  0.14712E+00  0.20794E+01  0.10000E+01
    5.0140   0.9190  49.2698   0.4167   3.2025  0.16153E+01  0.16152E+01  0.85692E-04  0.18623E+01  0.35181E-03  0.11893E+00  0.17430E+01  0.10000E+01
    5.0140   0.9190  50.5500   0.4372   3.3600  0.13671E+01  0.13670E+01  0.81943E-04  0.15609E+01  0.24516E-03  0.96285E-01  0.14644E+01  0.10000E+01
    5.0140   0.9190  51.8071   0.4577   3.5175  0.11545E+01  0.11544E+01  0.78589E-04  0.13061E+01  0.17210E-03  0.78058E-01  0.12278E+01  0.10000E+01
    5.0140   0.9190  53.0429   0.4782   3.6751  0.96763E+00  0.96755E+00  0.75762E-04  0.10876E+01  0.12158E-03  0.63505E-01  0.10240E+01  0.10000E+01
    5.0140   0.9190  54.2589   0.4987   3.8326  0.81336E+00  0.81328E+00  0.73845E-04  0.90766E+00  0.86364E-04  0.51540E-01  0.85603E+00  0.10000E+01
    5.0140   0.9190  55.4567   0.5192   3.9901  0.68536E+00  0.68529E+00  0.71546E-04  0.75884E+00  0.61816E-04  0.42062E-01  0.71672E+00  0.10000E+01
    5.0140   0.9190  56.6374   0.5397   4.1477  0.57369E+00  0.57362E+00  0.70136E-04  0.63107E+00  0.44587E-04  0.34321E-01  0.59670E+00  0.10000E+01
    5.0140   0.8640  30.1229   0.1502   1.1701  0.17565E+02  0.17565E+02  0.15807E-03  0.25391E+02  0.17603E+00  0.35568E+01  0.21658E+02  0.10000E+01
    5.0140   0.8640  32.1643   0.1707   1.3297  0.13757E+02  0.13757E+02  0.14719E-03  0.19356E+02  0.94951E-01  0.24962E+01  0.16765E+02  0.10000E+01
    5.0140   0.8640  34.0961   0.1912   1.4894  0.10965E+02  0.10965E+02  0.13649E-03  0.15037E+02  0.52711E-01  0.17953E+01  0.13189E+02  0.10000E+01
    5.0140   0.8640  35.9360   0.2117   1.6490  0.88575E+01  0.88573E+01  0.12875E-03  0.11886E+02  0.30410E-01  0.13306E+01  0.10525E+02  0.10000E+01
    5.0140   0.8640  37.6978   0.2322   1.8087  0.72305E+01  0.72304E+01  0.12082E-03  0.95127E+01  0.18054E-01  0.10011E+01  0.84936E+01  0.10000E+01
    5.0140   0.8640  39.3921   0.2527   1.9683  0.59514E+01  0.59513E+01  0.11281E-03  0.76885E+01  0.10902E-01  0.76363E+00  0.69140E+01  0.10000E+01
    5.0140   0.8640  41.0275   0.2732   2.1280  0.49307E+01  0.49306E+01  0.10585E-03  0.62673E+01  0.67599E-02  0.59059E+00  0.56699E+01  0.10000E+01
    5.0140   0.8640  42.6109   0.2937   2.2876  0.41064E+01  0.41063E+01  0.99404E-04  0.51424E+01  0.42657E-02  0.46142E+00  0.46767E+01  0.10000E+01
    5.0140   0.8640  44.1480   0.3142   2.4473  0.34338E+01  0.34337E+01  0.93873E-04  0.42409E+01  0.27242E-02  0.36283E+00  0.38753E+01  0.10000E+01
    5.0140   0.8640  45.6438   0.3347   2.6069  0.28804E+01  0.28803E+01  0.88737E-04  0.35128E+01  0.17729E-02  0.28810E+00  0.32229E+01  0.10000E+01
    5.0140   0.8640  47.1024   0.3552   2.7666  0.24216E+01  0.24216E+01  0.84187E-04  0.29195E+01  0.11664E-02  0.23066E+00  0.26877E+01  0.10000E+01
    5.0140   0.8640  48.5272   0.3757   2.9262  0.20392E+01  0.20392E+01  0.80171E-04  0.24318E+01  0.77767E-03  0.18503E+00  0.22460E+01  0.10000E+01
    5.0140   0.8640  49.9214   0.3962   3.0859  0.17192E+01  0.17191E+01  0.76111E-04  0.20292E+01  0.52701E-03  0.14903E+00  0.18796E+01  0.10000E+01
    5.0140   0.8640  51.2875   0.4167   3.2455  0.14510E+01  0.14509E+01  0.73393E-04  0.16963E+01  0.36095E-03  0.12070E+00  0.15752E+01  0.10000E+01
    5.0140   0.8640  52.6281   0.4372   3.4051  0.12272E+01  0.12271E+01  0.70150E-04  0.14209E+01  0.25182E-03  0.98123E-01  0.13225E+01  0.10000E+01
    5.0140   0.8640  53.9451   0.4577   3.5648  0.10381E+01  0.10380E+01  0.67252E-04  0.11900E+01  0.17728E-03  0.79728E-01  0.11101E+01  0.10000E+01
    5.0140   0.8640  55.2404   0.4782   3.7244  0.86994E+00  0.86987E+00  0.64781E-04  0.99050E+00  0.12567E-03  0.64731E-01  0.92564E+00  0.10000E+01
    5.0140   0.8640  56.5157   0.4987   3.8841  0.73070E+00  0.73064E+00  0.63124E-04  0.82605E+00  0.89719E-04  0.52746E-01  0.77321E+00  0.10000E+01
    5.0140   0.8640  57.7725   0.5192   4.0437  0.61511E+00  0.61504E+00  0.61123E-04  0.68994E+00  0.64420E-04  0.43016E-01  0.64686E+00  0.10000E+01
    5.0140   0.8640  59.0122   0.5397   4.2034  0.51570E+00  0.51564E+00  0.59930E-04  0.57426E+00  0.46557E-04  0.35131E-01  0.53909E+00  0.10000E+01
    5.0140   0.7990  31.6055   0.1502   1.1884  0.15349E+02  0.15349E+02  0.13313E-03  0.22771E+02  0.18177E+00  0.34971E+01  0.19092E+02  0.10000E+01
    5.0140   0.7990  33.7531   0.1707   1.3506  0.12028E+02  0.12028E+02  0.12263E-03  0.17373E+02  0.98895E-01  0.24724E+01  0.14802E+02  0.10000E+01
    5.0140   0.7990  35.7864   0.1912   1.5127  0.95921E+01  0.95919E+01  0.11633E-03  0.13497E+02  0.55299E-01  0.17868E+01  0.11655E+02  0.10000E+01
    5.0140   0.7990  37.7242   0.2117   1.6749  0.77522E+01  0.77521E+01  0.10783E-03  0.10657E+02  0.31706E-01  0.13220E+01  0.93029E+01  0.10000E+01
    5.0140   0.7990  39.5806   0.2322   1.8370  0.63309E+01  0.63308E+01  0.10031E-03  0.85296E+01  0.18918E-01  0.10021E+01  0.75086E+01  0.10000E+01
    5.0140   0.7990  41.3670   0.2527   1.9992  0.52129E+01  0.52128E+01  0.93463E-04  0.68928E+01  0.11477E-01  0.76549E+00  0.61158E+01  0.10000E+01
    5.0140   0.7990  43.0923   0.2732   2.1613  0.43202E+01  0.43201E+01  0.87635E-04  0.56150E+01  0.70705E-02  0.59333E+00  0.50146E+01  0.10000E+01
    5.0140   0.7990  44.7637   0.2937   2.3235  0.35989E+01  0.35989E+01  0.82249E-04  0.46067E+01  0.44782E-02  0.46564E+00  0.41366E+01  0.10000E+01
    5.0140   0.7990  46.3873   0.3142   2.4856  0.30102E+01  0.30101E+01  0.78160E-04  0.37982E+01  0.28698E-02  0.36750E+00  0.34278E+01  0.10000E+01
    5.0140   0.7990  47.9682   0.3347   2.6477  0.25256E+01  0.25255E+01  0.73827E-04  0.31455E+01  0.18618E-02  0.29295E+00  0.28507E+01  0.10000E+01
    5.0140   0.7990  49.5107   0.3552   2.8099  0.21238E+01  0.21237E+01  0.70000E-04  0.26132E+01  0.12295E-02  0.23462E+00  0.23773E+01  0.10000E+01
    5.0140   0.7990  51.0185   0.3757   2.9720  0.17887E+01  0.17887E+01  0.66218E-04  0.21760E+01  0.81909E-03  0.18868E+00  0.19865E+01  0.10000E+01
    5.0140   0.7990  52.4949   0.3962   3.1342  0.15081E+01  0.15081E+01  0.63252E-04  0.18153E+01  0.55342E-03  0.15251E+00  0.16622E+01  0.10000E+01
    5.0140   0.7990  53.9427   0.4167   3.2963  0.12726E+01  0.12726E+01  0.60552E-04  0.15166E+01  0.37959E-03  0.12357E+00  0.13926E+01  0.10000E+01
    5.0140   0.7990  55.3642   0.4372   3.4585  0.10757E+01  0.10756E+01  0.58228E-04  0.12694E+01  0.26303E-03  0.10068E+00  0.11685E+01  0.10000E+01
    5.0140   0.7990  56.7618   0.4577   3.6206  0.91091E+00  0.91085E+00  0.55796E-04  0.10638E+01  0.18557E-03  0.82003E-01  0.98160E+00  0.10000E+01
    5.0140   0.7990  58.1374   0.4782   3.7828  0.76388E+00  0.76383E+00  0.53701E-04  0.88574E+00  0.13209E-03  0.66978E-01  0.81863E+00  0.10000E+01
    5.0140   0.7990  59.4928   0.4987   3.9449  0.64107E+00  0.64102E+00  0.52309E-04  0.73794E+00  0.94776E-04  0.54637E-01  0.68321E+00  0.10000E+01
    5.0140   0.7990  60.8296   0.5192   4.1071  0.53910E+00  0.53905E+00  0.50648E-04  0.61564E+00  0.68469E-04  0.44570E-01  0.57101E+00  0.10000E+01
    5.0140   0.7990  62.1491   0.5397   4.2692  0.45267E+00  0.45262E+00  0.49639E-04  0.51291E+00  0.49687E-04  0.36498E-01  0.47636E+00  0.10000E+01
